Date,High,Low,Open,Close,Volume,Adj Close,Name
2019-11-25,3742.0,3685.9599609375,3704.320068359375,3720.8798828125,27100,3720.8798828125,NVR
2019-11-26,3810.110107421875,3709.18994140625,3734.97998046875,3806.989990234375,69500,3806.989990234375,NVR
2019-11-27,3827.719970703125,3755.820068359375,3807.199951171875,3803.179931640625,32800,3803.179931640625,NVR
2019-11-29,3820.9599609375,3770.550048828125,3770.550048828125,3791.889892578125,12400,3791.889892578125,NVR
2019-12-02,3783.75,3675.85009765625,3771.110107421875,3758.0,25800,3758.0,NVR
2019-12-03,3778.949951171875,3711.010009765625,3750.0,3720.280029296875,24300,3720.280029296875,NVR
2019-12-04,3798.800048828125,3689.39990234375,3724.4599609375,3783.35009765625,35400,3783.35009765625,NVR
2019-12-05,3868.25,3777.85009765625,3789.090087890625,3854.47998046875,25800,3854.47998046875,NVR
2019-12-06,3899.97998046875,3722.0,3894.949951171875,3760.6201171875,33200,3760.6201171875,NVR
2019-12-09,3833.8798828125,3745.02001953125,3748.6298828125,3804.10009765625,22700,3804.10009765625,NVR
2019-12-10,3855.580078125,3773.5,3810.6201171875,3820.0,24100,3820.0,NVR
2019-12-11,3855.1201171875,3815.5,3820.39990234375,3838.02001953125,18100,3838.02001953125,NVR
2019-12-12,3842.010009765625,3746.10009765625,3829.25,3752.949951171875,30000,3752.949951171875,NVR
2019-12-13,3812.93994140625,3740.0,3740.0,3798.35009765625,24000,3798.35009765625,NVR
2019-12-16,3912.469970703125,3785.52001953125,3785.52001953125,3860.0,33300,3860.0,NVR
2019-12-17,3906.0,3789.429931640625,3888.699951171875,3817.27001953125,37300,3817.27001953125,NVR
2019-12-18,3824.929931640625,3716.030029296875,3820.0,3735.75,35400,3735.75,NVR
2019-12-19,3760.75,3689.39990234375,3756.780029296875,3705.489990234375,30800,3705.489990234375,NVR
2019-12-20,3847.72998046875,3718.919921875,3730.909912109375,3840.739990234375,87500,3840.739990234375,NVR
2019-12-23,3873.0,3782.56005859375,3855.7900390625,3786.7099609375,22800,3786.7099609375,NVR
2019-12-24,3818.4599609375,3791.8701171875,3791.8701171875,3817.14990234375,8000,3817.14990234375,NVR
2019-12-26,3830.0,3785.360107421875,3816.4599609375,3810.550048828125,10700,3810.550048828125,NVR
2019-12-27,3828.820068359375,3794.919921875,3811.659912109375,3816.3701171875,11100,3816.3701171875,NVR
2019-12-30,3834.889892578125,3786.989990234375,3814.89990234375,3823.0,13200,3823.0,NVR
2019-12-31,3844.97998046875,3777.89990234375,3820.89990234375,3808.409912109375,17100,3808.409912109375,NVR
2020-01-02,3819.93994140625,3701.010009765625,3777.0,3735.5,39900,3735.5,NVR
2020-01-03,3825.0,3699.0,3699.0,3781.429931640625,30400,3781.429931640625,NVR
2020-01-06,3820.0,3771.389892578125,3779.85009765625,3783.27001953125,34500,3783.27001953125,NVR
2020-01-07,3810.0,3774.0,3775.93994140625,3806.1201171875,23700,3806.1201171875,NVR
2020-01-08,3849.68994140625,3775.010009765625,3818.6298828125,3785.81005859375,35100,3785.81005859375,NVR
2020-01-09,3818.0,3696.5400390625,3786.0,3741.699951171875,60500,3741.699951171875,NVR
2020-01-10,3799.2900390625,3735.0,3752.47998046875,3781.31005859375,24600,3781.31005859375,NVR
2020-01-13,3821.449951171875,3765.1298828125,3780.889892578125,3809.510009765625,24500,3809.510009765625,NVR
2020-01-14,3828.280029296875,3800.0,3804.469970703125,3819.0400390625,20100,3819.0400390625,NVR
2020-01-15,3910.179931640625,3829.0,3829.0,3903.989990234375,31400,3903.989990234375,NVR
2020-01-16,3935.0,3865.0,3900.10009765625,3870.52001953125,20100,3870.52001953125,NVR
2020-01-17,3919.0,3852.0,3879.2099609375,3893.409912109375,21500,3893.409912109375,NVR
2020-01-21,3918.68994140625,3884.139892578125,3893.409912109375,3905.139892578125,30000,3905.139892578125,NVR
2020-01-22,3957.1298828125,3887.0,3910.0,3932.0,17900,3932.0,NVR
2020-01-23,4050.0,3930.0,3930.0,4028.239990234375,37600,4028.239990234375,NVR
2020-01-24,4058.0,3951.6201171875,4025.0,3983.60009765625,21400,3983.60009765625,NVR
2020-01-27,3984.219970703125,3887.0,3908.0,3946.219970703125,34100,3946.219970703125,NVR
2020-01-28,4057.949951171875,3915.929931640625,3960.0,4030.0,24400,4030.0,NVR
2020-01-29,4011.0,3825.0,4000.0,3898.56005859375,46200,3898.56005859375,NVR
2020-01-30,3974.989990234375,3882.3701171875,3916.5400390625,3966.760009765625,26700,3966.760009765625,NVR
2020-01-31,3913.800048828125,3802.110107421875,3896.0,3816.969970703125,28400,3816.969970703125,NVR
2020-02-03,3863.449951171875,3796.64990234375,3842.760009765625,3810.0,22600,3810.0,NVR
2020-02-04,3861.489990234375,3790.27001953125,3821.659912109375,3791.77001953125,18200,3791.77001953125,NVR
2020-02-05,3880.0,3776.090087890625,3792.39990234375,3853.47998046875,26100,3853.47998046875,NVR
2020-02-06,3920.159912109375,3833.0,3861.239990234375,3886.9599609375,25400,3886.9599609375,NVR
2020-02-07,3955.0,3890.699951171875,3919.800048828125,3921.6298828125,20800,3921.6298828125,NVR
2020-02-10,3960.0,3891.35009765625,3891.35009765625,3952.2099609375,24600,3952.2099609375,NVR
2020-02-11,4000.0,3943.5,3960.0,3981.860107421875,27700,3981.860107421875,NVR
2020-02-12,3997.89990234375,3857.89990234375,3968.56005859375,3976.780029296875,27200,3976.780029296875,NVR
2020-02-13,4039.0,3945.340087890625,3969.570068359375,4021.75,26200,4021.75,NVR
2020-02-14,4024.18994140625,3975.52001953125,4021.199951171875,3993.6298828125,10700,3993.6298828125,NVR
2020-02-18,4035.27001953125,3952.570068359375,3971.719970703125,3960.0,28200,3960.0,NVR
2020-02-19,4015.659912109375,3953.0400390625,3975.300048828125,3965.949951171875,21600,3965.949951171875,NVR
